timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ
1766591378.758791,-0.3217962980270386,-0.11374175548553467,0.10513919591903687,1.313279628753662,-0.14191731810569763,-0.07661151885986328
1766591378.778637,-0.42263782024383545,-0.11266431212425232,0.06065791845321653,1.4973348379135132,-0.0929797813296318,-0.2856815755367279
1766591378.799864,-0.46969592571258545,-0.0693429633975029,0.07247227430343628,1.362611174583435,-0.016320807859301574,-0.46553143858909607
1766591378.8195782,-0.4600558876991272,-0.05968858674168587,0.05316632986068728,1.4511107206344604,0.024121219292283058,-0.6317813396453857
1766591378.8388638,-0.3492945432662964,-0.03886843472719194,-0.020993351936340332,1.3554060459136963,0.0996960923075676,-0.7769850492477417
1766591378.8587708,-0.3589690923690796,-0.11151698976755142,-0.06605184078216553,1.3303444385528564,0.36475712060928345,-0.8976835608482361
1766591378.878715,-0.3086472153663635,-0.05083100497722628,-0.16285890340805054,1.3203140497207642,0.6703356504440308,-0.9674716591835022
1766591378.898664,-0.24406492710113525,-0.05591905117034912,-0.23760056495666504,1.4989352226257324,0.8890450596809387,-1.034536600112915
1766591378.91869,-0.12803035974502563,0.11701446771621704,-0.21701568365097046,1.635000228881836,0.9105302691459656,-1.1550935506820679
1766591378.938628,0.16439813375473022,0.22157146036624908,0.253556489944458,1.2306281328201294,0.8733412623405457,-1.1226346492767334
1766591378.9586182,0.16774868965148926,-0.12412184476852417,-0.11212664842605591,0.5263538956642151,0.5345145463943481,-1.2253611087799072
1766591378.978469,0.26255905628204346,-0.1949208378791809,0.017712116241455078,0.7039952278137207,0.329843670129776,-1.0285226106643677
1766591378.998322,0.4824725389480591,0.26812463998794556,0.08751773834228516,1.1512157917022705,0.1374831348657608,-0.6376275420188904
1766591379.0181851,0.5548065304756165,0.5011650919914246,-0.1319485306739807,1.74440598487854,0.2440045177936554,-0.27542486786842346
1766591379.0382771,0.3932468295097351,0.5295584201812744,-0.27190399169921875,2.294065475463867,0.3063315451145172,-0.21041177213191986
1766591379.058197,0.18777978420257568,0.295540988445282,-0.19416970014572144,2.770742893218994,0.3617692291736603,0.06382856518030164
1766591379.078193,0.1610892415046692,0.07165998220443728,-0.060588955879211426,3.0586957931518555,0.28758424520492554,0.22838273644447327
1766591379.098322,0.2585645318031311,0.3784662187099457,-0.2748205065727234,2.1890902519226074,0.5059208273887634,0.39386048913002014
1766591379.119093,0.20881253480911255,0.3546596169471741,-0.09529572725296018,1.8340120315551758,0.2488304227590561,0.33944517374038696
1766591379.138492,0.11310595273971558,0.2415929138660431,0.0004420280456542969,2.3198516368865967,0.2367122620344162,0.5082108378410339
1766591379.158356,0.25059592723846436,0.2158169150352478,0.2486211657524109,2.300285816192627,-0.33646976947784424,0.5377951264381409
1766591379.178708,0.3188096284866333,0.2343258261680603,0.3008217215538025,0.854794442653656,-0.455904096364975,0.740196704864502
1766591379.198308,0.10658586025238037,-0.15528690814971924,-0.31444793939590454,1.570202350616455,-0.4659699499607086,0.577521800994873
1766591379.218344,0.15237873792648315,-0.06481486558914187,-0.11869692802429199,3.7364048957824707,-0.17646820843219757,0.8121392726898193
1766591379.238442,0.1607378125190735,0.42187774181365967,-0.5466808676719666,4.853259563446045,0.08360206335783005,0.8272814750671387
1766591379.258132,0.10859519243240356,0.5151962637901306,-0.41603830456733704,4.602083683013916,0.27650102972984314,0.7427502870559692
1766591379.278321,0.008802473545074463,0.2652181386947632,-0.18246755003929138,3.6008403301239014,0.40254470705986023,0.7163712978363037
1766591379.298211,-0.013552486896514893,-0.1323794722557068,0.3824477195739746,2.8026058673858643,0.7448258399963379,1.0736242532730103
1766591379.3180661,-0.00827473402023315,-0.46878236532211304,0.39828258752822876,3.5345935821533203,0.691738486289978,0.9630752205848694
1766591379.338128,0.038804054260253906,0.2784568667411804,-0.4357202649116516,4.5811543464660645,0.87656569480896,0.5395646095275879
1766591379.357997,-0.1343085765838623,0.41796982288360596,-0.22211645543575287,5.868796348571777,0.9227218627929688,0.009208641946315762
1766591379.377974,-0.31742316484451294,0.15925246477127075,0.14468437433242798,5.989593029022217,1.4829407930374146,-0.5305618047714233
1766591379.397913,-0.3231266736984253,-0.5533537864685059,0.46044182777404785,4.564510345458984,1.5686990022659302,-0.7263705134391785
1766591379.417677,-0.0489271879196167,-0.35133087635040283,0.21993017196655273,3.2214648723602295,1.3233741521835327,-0.5803866982460022
1766591379.437869,0.17727863788604736,0.08284032344818115,0.21349072456359863,2.222876787185669,0.8908855319023132,0.022993935272097588
1766591379.457741,0.24361109733581543,0.4142612814903259,0.29493188858032227,0.5019522905349731,0.5739701390266418,0.42350348830223083
1766591379.4779649,0.08936125040054324,0.1701555848121643,0.4117640256881714,-0.5352014899253845,0.47451016306877136,0.6922035217285156
1766591379.497683,-0.004944026470184326,0.15631920099258423,0.2840157151222229,-0.696063756942749,0.27892717719078064,0.7056344151496887
1766591379.5191112,-0.1375553011894226,0.017542004585266113,0.2872543931007385,-1.1394838094711304,0.0664117559790611,0.502311110496521
1766591379.5379791,-0.21982651948928833,-0.28698015213012695,0.2696564793586731,-1.6376948356628418,-0.255359023809433,0.2685838043689728
1766591379.557691,-0.24364614486694336,-0.26888585090637207,0.25223588943481445,-1.4863580465316772,-0.39005616307258606,0.16648247838020325
1766591379.577763,-0.2442011833190918,-0.035001277923584,0.02812325209379196,-1.4485350847244263,-0.39946508407592773,0.22992819547653198
1766591379.59768,-0.09100753068923947,0.044583678245544434,-0.06907995045185089,-1.5704913139343262,-0.41279104351997375,0.4464704394340515
1766591379.617687,0.041665613651275635,0.15971654653549194,-0.10205245018005371,-1.3308011293411255,-0.28777408599853516,0.6829841732978821
1766591379.637712,0.12159836292266846,0.28806155920028687,-0.09537040442228317,-0.5895224213600159,-0.023266099393367767,0.8498463034629822
1766591379.6576362,0.14084392786026,0.33278459310531616,-0.2611939311027527,0.6063032150268555,0.3678283393383026,0.7477006912231445
1766591379.6777,0.12461549043655396,0.21710479259490967,-0.1744457334280014,1.4653280973434448,0.8743121027946472,0.6258431673049927
1766591379.697551,0.09574377536773684,0.0838112831115723,-0.2900850772857666,1.8223179578781128,1.0963681936264038,0.4506259858608246
1766591379.7177138,0.07235682010650635,-0.030057430267333995,-0.05357217788696289,1.659719705581665,1.0230534076690674,0.45036476850509644
1766591379.738391,-0.023632049560546875,-0.1022942066192627,0.22111369669437408,0.772418200969696,0.9114618301391602,0.5454472899436951
1766591379.757279,0.008790314197540283,-0.17189276218414307,0.04879166185855867,0.24930895864963531,0.586630642414093,0.6264951825141907
1766591379.7773352,-0.013685464859008784,-0.24175339937210083,0.014618083834648127,-0.09810349345207214,0.57603520154953,0.5934420824050903
1766591379.797539,-0.1676221489906311,-0.25790315866470337,-0.1400700807571411,0.06660106778144839,0.6977907419204712,0.5733963847160339
1766591379.817339,-0.20072001218795776,-0.15897196531295776,-0.17461557686328888,0.3522266149520874,0.8960259556770325,0.5716248750686646
1766591379.8375878,-0.20502203702926636,-0.07734340429306027,-0.2945634126663208,0.2687893211841583,0.8880988359451294,0.7110844254493713
1766591379.857156,-0.07438141107559207,0.009044349193572995,-0.24051976203918457,0.04688515141606331,0.7118453979492188,0.7237443923950195
1766591379.877365,-0.015314102172851562,-0.08133664727210996,-0.08506482839584348,0.1670253425836563,0.6176073551177979,0.6559610366821289
1766591379.897128,0.03877663612365723,0.09301507472991943,-0.009083330631256104,0.27101966738700867,0.48552095890045166,0.5690659284591675
1766591379.917043,0.17987513542175293,0.04257452487945558,0.10637331008911133,-0.09997080266475675,0.2408464550971985,0.44958946108818054
1766591379.937135,0.2949916124343872,-0.15602144598960876,0.2769506871700287,-0.35830071568489075,-0.12739641964435577,0.22401034832000732
1766591379.957834,0.2703315019607544,-0.19425508379936218,0.22642475366592407,-0.45527514815330505,-0.3549635112285614,0.029415417462587346
1766591379.9770951,0.22325050830841064,-0.2616405785083771,0.20777912437915802,-0.692421019077301,-0.35099267959594727,-0.051332470029592514
1766591379.997034,0.2465689778327942,-0.33303210139274597,0.17062003910541534,-0.8433057069778442,-0.3908027708530426,0.0036322714295238256
1766591380.0170012,0.17579931020736694,-0.0652552247047424,0.006971836090087888,-0.8789156079292297,-0.37462130188941956,0.10311122983694077
1766591380.0372229,0.04118114709854126,-0.13205811381340027,-0.04859209060668947,-0.7749280333518982,-0.2914397716522217,0.08134336024522781
1766591380.056956,0.007183670997619626,-0.04364389181137085,-0.09371006488800046,-0.564052939414978,-0.3138604462146759,0.0064583513885736465
1766591380.077108,0.03551751375198364,-0.0911722183227539,-0.017154932022094734,-0.7018600702285767,-0.3820631802082062,-0.06815329939126966
1766591380.0968962,0.017196297645568848,0.04548278450965883,0.008858323097229004,-0.45851901173591614,-0.3951365649700165,-0.027853859588503838
1766591380.116797,-0.08004105091094973,0.2280585765838623,0.01854705810546875,-0.15367324650287628,-0.3912709951400757,0.0012763810809701677
1766591380.1371021,-0.14263921976089478,0.3184081017971039,0.08716589212417605,-0.09162905067205426,-0.2307821810245514,0.08481629937887192
1766591380.156723,-0.11363250017166138,0.31296226382255554,0.04089292883872986,0.060299795120954514,-0.2577633559703827,0.1535675823688507
1766591380.1769261,-0.0009047985076904297,0.2949643135070801,-0.04574459791183472,0.1496189534664154,-0.3211737871170044,0.2374310940504074
1766591380.196713,-0.016254842281341553,0.2627946436405182,-0.03453558683395386,0.22831912338733673,-0.28353700041770935,0.2887718379497528
1766591380.2166429,-0.048995137214660645,0.17053067684173584,-0.07141454517841339,0.09356793761253354,-0.2759353816509247,0.24674271047115326
1766591380.237022,-0.09394168853759766,0.02613753080368042,-0.08943521976470947,0.14726129174232483,-0.21942493319511414,0.1415562629699707
1766591380.25688,-0.09348994493484494,-0.03720974922180177,-0.09448343515396115,0.24558334052562714,-0.16727501153945923,0.03936398774385451
1766591380.276711,-0.05432462692260742,-0.13688093423843384,-0.10386067628860474,0.1911516785621643,-0.1335994154214859,0.10535790771245956
1766591380.29675,0.05546313524246218,-0.03393086791038513,-0.04366545379161835,0.06305766105651853,-0.17313934862613678,0.22627133131027222
1766591380.316605,0.02784043550491333,-0.04810985922813414,0.07745361328125,0.05283552035689354,-0.16402599215507507,0.21502406895160675
1766591380.336814,-0.0011955499649047856,-0.10675942897796631,0.059867218136787435,0.03192148357629776,-0.2806093096733093,0.06948848813772202
1766591380.356467,-0.009408295154571533,-0.1608920395374298,0.06523364782333374,0.0014185024192556743,-0.3565357029438019,-0.08648544549942014
1766591380.376451,0.05233544111251831,-0.15529730916023254,0.05543720722198486,0.08727991580963135,-0.39295896887779236,-0.14928831160068512
1766591380.39643,0.060965240001678446,-0.02730792760848999,0.07577364146709442,-0.0006584969814866781,-0.4221925735473633,-0.13781267404556274
1766591380.416325,-0.02346247434616089,0.0006961524486541748,0.04161439836025238,-0.0349966324865818,-0.3475872576236725,-0.0921284630894661
1766591380.436545,-0.0396171808242798,0.026608377695083618,-0.033832848072052,-0.02781728096306324,-0.31246137619018555,-0.03902198001742363
1766591380.456389,-0.01676917076110839,-0.01721462607383728,-0.02554398775100708,-0.06606370210647583,-0.26059889793395996,-0.011963550932705402
1766591380.476402,-0.03799659013748169,-0.02252882719039917,-0.04074281454086304,-0.1513495296239853,-0.282857209444046,-0.010965748690068722
1766591380.4961529,0.01927536725997924,0.04093360900878906,-0.03800284862518312,-0.08029263466596603,-0.28733351826667786,-0.009961803443729877
1766591380.516076,-0.04894888401031494,0.06473913788795471,-0.05481772869825363,0.10288064926862717,-0.23364576697349548,-0.04067167267203331
1766591380.536087,-0.028319716453552257,0.002886742353439331,-0.09311580657958984,0.14964552223682404,-0.16271671652793884,-0.05790812522172926
1766591380.556034,-0.033194661140441895,-0.04779890179634093,-0.09828156232833865,0.10266513377428055,-0.06892557442188263,-0.046127114444971085
1766591380.576133,0.01690256595611573,-0.05038145184516905,-0.07055919617414474,-0.06453737616539001,0.029571492224931707,-0.01725316420197487
1766591380.596105,0.013305008411407476,-0.10020503401756287,-0.006751179695129392,-0.2265056073665619,-0.02083832398056984,-0.025097643956542015
1766591380.615905,-0.029697775840759267,-0.14677071571350098,0.06949305534362793,-0.198282390832901,-0.1713515967130661,-0.07000518590211868
1766591380.63607,-0.030082404613494863,-0.07257369160652158,0.14757919311523438,-0.09246225655078885,-0.23421338200569153,-0.03691546618938446
1766591380.6559238,0.0359036922454834,0.0748344361782074,0.07885850220918655,-0.05874643474817276,-0.28448814153671265,0.027813756838440895
1766591380.675946,0.08002823591232297,0.19206425547599792,0.11052972078323364,-0.0709611251950264,-0.24652037024497986,0.058740392327308676
1766591380.696003,-0.02698957920074464,0.14473995566368103,0.10914284735918045,0.013167236931622023,-0.22692544758319855,0.055807262659072876
1766591380.7159839,-0.03916436433792114,0.0753677487373352,0.047335267066955566,0.05945330858230589,-0.268474817276001,0.046072334051132216
1766591380.736139,-0.050301194190979025,-0.027691930532455444,0.0029286742210388192,0.05365816876292229,-0.3062603771686554,0.03227608278393747
1766591380.756321,-0.04100155830383302,-0.08484262228012085,0.012663304805755615,-0.12032028287649155,-0.3215070366859436,0.0011192103847861294
1766591380.775842,0.021055400371551507,-0.09500056505203244,0.0292796529829502,-0.17722071707248688,-0.27437156438827515,0.013028529472649097
1766591380.795784,0.04942053556442261,0.051328957080841064,-0.09513580799102786,-0.11616291850805283,-0.17680178582668304,0.11472540348768234
1766591380.815644,-0.023777127265930176,0.1048935055732727,-0.18885457515716553,-0.0904364213347435,-0.14655663073062897,0.15938381850719452
1766591380.835959,-0.14639359712600708,0.06519091129302976,-0.15702849626541138,-0.07811477780342105,-0.05819826573133471,0.16903617978096008
1766591380.8553162,-0.06949865818023684,0.05828091502189636,-0.11672157049179077,-0.07711452245712277,-0.01536339707672596,0.19232416152954102
1766591380.875852,0.061848223209381104,0.1384366750717163,-0.1136707067489624,0.09029704332351682,0.07670908421278,0.24189677834510803
1766591380.8957062,0.15368682146072388,0.18525972962379456,-0.15457683801651,0.19252334535121918,0.1297805905342102,0.2462860494852066
1766591380.91553,0.14604789018630981,0.09385368227958676,-0.09288311004638672,0.027637822553515424,0.17211803793907166,0.23828832805156708
1766591380.9361181,0.058342814445495605,0.00016817450523376465,0.025731146335601807,-0.008873583748936653,0.14220082759857178,0.25198283791542053
1766591380.955991,-0.08466231822967529,-0.13894152641296387,0.04773133248090744,-0.004105526022613047,0.04573016241192819,0.18530584871768951
1766591380.975532,-0.2359026074409485,-0.23402032256126404,0.021806839853525162,0.05286754667758944,0.014762884005904192,0.0745922103524208
1766591380.995579,-0.2324291467666626,-0.15850365161895752,-0.04545604810118675,0.09754869341850284,0.057684775441884974,0.0240474883466959
1766591381.015419,-0.05301856994628906,-0.04357016086578368,-0.03403718024492264,0.03432392328977585,0.15091395378112793,0.09743050485849378
1766591381.035283,0.15461820363998413,0.09509852528572085,0.11677122116088867,-0.07709784060716629,0.011240482330322266,0.14618417620658875
1766591381.055594,0.2593899965286255,-0.01148909330368042,0.1851699948310852,0.0688519328832626,-0.21151775121688843,0.04958926141262053
1766591381.075459,0.2120802402496338,-0.1764543056488037,0.30655235052108765,0.1578454226255417,-0.3898094594478607,-0.20524922013282776
1766591381.095413,0.15486562252044678,-0.30736419558525085,0.22409510612487793,0.2175654172897339,-0.4928554892539978,-0.4733138978481293
1766591381.1153789,0.06985276937484741,-0.3152785003185272,0.13714921474456787,0.18585744500160217,-0.3869820237159729,-0.605057954788208
1766591381.135253,0.16278666257858276,-0.18366825580596924,0.08466988801956177,-0.059110287576913834,-0.38930532336235046,-0.5252042412757874
1766591381.15522,0.15028327703475952,-0.05989837646484375,-0.008532941341400146,-0.2317773997783661,-0.43774279952049255,-0.3090340197086334
1766591381.175218,-0.005751252174377443,0.08040666580200195,-0.07380872964859006,-0.09893859177827835,-0.4740597605705261,-0.17615334689617157
1766591381.195189,-0.19300109148025513,0.3185792565345764,-0.12466949224472046,-0.10934622585773468,-0.2368878573179245,0.019454892724752426
1766591381.215092,-0.14792323112487793,0.3792809844017029,-0.15309250354766846,-0.15522903203964233,-0.18158936500549316,0.19537889957427979
1766591381.2350988,-0.13092881441116333,0.3159027099609375,-0.1342005729675293,-0.133064404129982,-0.03299061581492424,0.21727360785007477
1766591381.254942,-0.1563018560409546,0.06510251760482785,-0.20699548721313477,-0.05329427868127825,-0.11220220476388931,0.01279984787106514
1766591381.275702,-0.1738913655281067,-0.138750821352005,-0.07300591468811032,-0.006856338586658239,-0.016002722084522247,-0.07715113461017606
1766591381.295202,-0.0817424654960632,-0.19897279143333435,0.07215750217437744,-0.1203920841217041,-0.027735093608498573,0.07241831719875336
1766591381.315042,0.11281949281692505,0.08703160285949707,0.08929175138473508,-0.1988256722688675,-0.19482821226119995,0.3421480059623718
1766591381.334989,0.1481449007987976,0.3402143120765686,0.11848336458206177,-0.027921875938773155,-0.19789719581604004,0.5511602759361267
1766591381.355073,-0.10201501846313477,0.2898971140384674,0.001985072856768965,-0.14365994930267334,-0.24604752659797668,0.5591251254081726
1766591381.374953,-0.2531844973564148,0.013627201318740845,-0.059343695640563986,-0.14835451543331146,-0.25102341175079346,0.44374319911003113
1766591381.3947458,-0.2641756534576416,-0.064951092004776,-0.04704701900482178,-0.12220264226198196,-0.051350388675928095,0.45440539717674255
1766591381.414689,0.10680270195007324,-0.02719557285308839,0.027133464813232432,-0.09499568492174146,-0.10222361981868744,0.45010843873023987
1766591381.43473,0.20172053575515747,-0.11581769585609436,0.011200904846191406,0.1451130509376526,-0.10442882031202316,0.2347557693719864
1766591381.454992,0.15385735034942627,-0.3332248330116272,-0.13095927238464355,0.37103429436683655,0.1038343608379364,-0.11224166303873062
1766591381.474828,0.21443480253219604,-0.6302556395530701,-0.1462024450302124,0.4213826358318329,0.3306232988834381,-0.392882764339447
1766591381.494652,0.4162464141845703,-0.564591646194458,0.08289587497711182,0.054010871797800064,-0.014828779734671116,-0.51664137840271
1766591381.51467,0.14497864246368408,-0.45189231634140015,0.2734171152114868,0.08809904009103775,-0.25972503423690796,-0.5599129796028137
1766591381.534607,-0.22885704040527344,-0.002277940511703491,0.23865950107574463,0.079079270362854,-0.26951900124549866,-0.37915703654289246
1766591381.554321,-0.38087451457977295,0.37647467851638794,-0.025490641593933105,0.09922192990779877,0.11939825862646103,0.07209060341119766
1766591381.574422,-0.17089098691940308,0.7742723226547241,-0.2817939519882202,-0.019184345379471786,0.24740175902843475,0.5746738314628601
1766591381.594263,-0.15789788961410522,0.744907021522522,-0.33580470085144043,-0.05524780601263044,0.3795531392097473,0.6909269690513611
1766591381.614287,-0.3729027509689331,0.3370557725429535,-0.3032788038253784,-0.17306950688362122,0.6145579218864441,0.7514134645462036
1766591381.634423,-0.35357534885406494,0.08309414982795715,-0.4053501486778259,-0.08818015456199646,0.6160851120948792,0.6071756482124329
1766591381.654758,-0.14581024646759033,-0.29030629992485046,-0.21458518505096436,0.0710817351937294,0.667545735836029,0.257287859916687
1766591381.6743011,0.2077682614326477,-0.43434756994247437,0.18660742044448853,0.13672858476638794,0.46329614520072937,-0.09469409286975858
1766591381.6943722,0.5433641672134399,-0.40980803966522217,0.6049700379371643,0.014986674301326275,0.23570173978805542,-0.1273403763771057
1766591381.7144861,0.8456396460533142,-0.20507469773292542,0.9601361751556396,-0.20688945055007935,-0.6417681574821472,-0.11802386492490768
1766591381.734363,0.5688247680664062,-0.029005736112594604,1.066819190979004,-0.06985744088888166,-1.3124960660934448,-0.28525590896606445
1766591381.754554,0.040335655212402344,0.030827462673187256,0.6689671277999878,-0.07026840001344681,-1.4519068002700806,-0.3955100476741791
1766591381.7740831,-0.5365426540374756,-0.2251701056957245,-0.15567803382873535,0.030922697857022296,-0.9309694170951843,-0.40869826078414917
1766591381.794131,-0.6408113241195679,-0.20936831831932068,-0.8633421659469604,0.04385893791913985,-0.013242489658296108,-0.007516426965594289
1766591381.8142018,-0.268682599067688,0.05887100100517273,-1.1845821142196655,-0.2771591246128082,0.7374340891838074,0.41687530279159546
1766591381.8342729,-0.10912120342254639,0.21653270721435547,-1.1244324445724487,-0.12338930368423462,1.2208456993103027,0.5537604093551636
1766591381.854203,-0.291658878326416,0.3912922739982605,-0.5934240221977234,-0.008358328603208069,1.333368182182312,0.678756833076477
1766591381.874552,-0.01459288597106933,0.4566556215286255,0.255540668964386,0.04354951158165932,0.9066647887229919,0.7024513483047485
1766591381.8942862,0.07764971256256104,0.24171048402786255,0.7734264731407166,0.10849128663539886,0.25325825810432434,0.4635656177997589
1766591381.9140549,0.11924731731414795,-0.011260777711868286,0.890231728553772,0.2702343165874481,-0.30023568868637085,0.024096399545669556
1766591381.934062,0.047916293144226074,-0.1631910800933838,0.46234750747680664,0.10597416758537292,-0.3933921754360199,-0.26287132501602173
1766591381.95407,0.12416499853134155,-0.23808541893959045,0.05011463165283203,-0.021568506956100464,-0.414174348115921,-0.20368121564388275
1766591381.974512,0.27486640214920044,-0.01613831520080567,0.02301216311752796,-0.15762969851493835,-0.5116648077964783,-0.054066620767116526
1766591381.994159,0.10161030292510986,-0.12186795473098755,-0.005972623825073242,-0.22026333212852478,-0.49382564425468445,-0.04172750934958458
1766591382.0139709,-0.1698705554008484,-0.23051735758781433,-0.2035641074180603,-0.025385813787579536,-0.29903092980384827,-0.21831214427947998
1766591382.033908,-0.16856157779693604,-0.2183597981929779,-0.4545016288757324,0.06726112961769104,0.12169746309518814,-0.17978978157043457
1766591382.05374,-0.09450250864028933,-0.016542881727218628,-0.4023700952529907,-0.004480565898120403,0.27370119094848633,-0.0011275475844740863
1766591382.073964,-0.05731338262557981,0.056945353746414164,-0.14799070358276367,-0.13046959042549133,0.20255939662456512,0.0527147613465786
1766591382.093791,-0.17953485250473022,0.08482721447944644,0.13299328088760376,-0.07345826923847196,0.051738977432251,0.022816458716988564
1766591382.113682,-0.10519081354141235,0.060581862926483133,0.07265174388885498,-0.029581356793642034,0.038142576813697815,-0.018024323508143425
1766591382.133741,-0.040925383567810045,0.07800453901290891,0.015409411862492556,0.07665679603815079,0.12481250613927841,-0.04967114329338072
1766591382.153588,0.2767634987831116,0.16010811924934387,0.16993558406829834,0.004987471271306276,0.001096716383472085,-0.1474631130695343
1766591382.173845,0.25033241510391235,-0.10372897982597351,0.35375434160232544,-0.16730956733226776,-0.19858208298683167,-0.2289096564054489
1766591382.1935558,0.1948683261871338,-0.21709153056144714,0.3064168095588684,-0.16125470399856567,-0.4673396646976471,-0.35775166749954224
1766591382.213583,0.08620995283126828,-0.2315460741519928,0.11422234773635864,0.05291927605867386,-0.4108675718307495,-0.3770078122615814
1766591382.233592,0.005307316780090332,-0.030315488576889038,-0.15981435775756836,0.21361318230628967,-0.29857873916625977,-0.403168261051178
1766591382.2535238,-0.15742546319961548,-0.02251008152961731,-0.21497321128845215,0.19288313388824463,-0.13576866686344147,-0.2627210319042206
1766591382.274018,-0.1986323595046997,0.1231158971786499,-0.211572527885437,-0.3006093204021454,-0.022837195545434952,0.011076933704316616
1766591382.2934818,-0.09934163093566895,0.177386075258255,-0.22576236724853516,-0.14563556015491486,0.05642027407884596,0.17697428166866302
1766591382.313632,-0.1500149965286255,0.29276853799819946,-0.12112581729888916,0.09717026352882388,0.11184392124414444,0.19608193635940552
1766591382.333506,-0.10290342569351196,0.25466209650039673,0.02629530429840089,0.012518724426627164,0.119410440325737,0.25727882981300354
1766591382.353334,0.015039920806884766,0.22108253836631775,0.14706754684448242,-0.010369047522544857,0.019618263468146324,0.23674817383289337
1766591382.3733149,0.05170083045959475,0.0344369113445282,0.03739821910858156,-0.06728003174066546,0.002107498701661826,0.1671842336654663
1766591382.393383,0.10023516416549683,-0.1918679177761078,0.0913625955581665,0.0112010920420289,-0.20930181443691254,-0.01705541275441646
1766591382.413375,0.0909191370010376,-0.3484792709350586,0.1807851791381836,0.038878589868545546,-0.3277435600757599,-0.19139355421066284
1766591382.433196,0.13892608880996704,-0.27718910574913025,0.10637319087982178,0.04343223199248314,-0.4322826564311981,-0.2652042806148529
1766591382.4530969,0.06025123596191406,-0.11694464087486267,-0.16981065273284912,-0.0044292667880654335,-0.2951013445854187,-0.3140425980091095
1766591382.4730659,-0.017166078090667725,-0.02773672342300415,-0.01619458571076393,-0.02989611029624939,-0.2013416439294815,-0.1928248256444931
1766591382.493238,0.06454366445541385,0.21467119455337524,-0.021837592124938965,-0.10626518726348877,-0.32141414284706116,0.04110762104392052
1766591382.5132751,-0.0045133233070373535,0.280582994222641,-0.013225194066762924,-0.055533863604068735,-0.3212394118309021,0.09635619074106214
1766591382.533164,-0.08226466178894043,0.08354750275611877,-0.01999712362885476,0.04987035691738129,-0.3128429353237152,-0.029168015345931043
1766591382.5528731,-0.14107656478881836,-0.07433342933654788,-0.1139524057507515,-0.08086475729942322,-0.28108030557632446,-0.1522330790758133
